Date,AAPL,GOOG,MSFT,FB
2016-10-12,1.0089423799001644,1.00392047706151,0.9986011751176354,1.0013190409171693
2016-10-13,0.9969320017088972,0.9898872810844006,0.9966730101180997,0.9904687875133176
2016-10-14,1.0055565194663532,1.000436945988931,1.0087843549700923,1.000469386637459
2016-10-17,0.9993199359972202,1.0018367859256974,0.9965169013178988,0.9973412886457919
2016-10-18,0.9993194645722238,1.0196163746454174,1.0076895651336262,1.00807594473831
2016-10-19,0.9970204541189619,1.007846477782782,0.9977454225808461,1.0119778635463559
2016-10-20,0.9994876574226382,0.9943480611353711,0.9951330740309652,0.9991545538455571
2016-10-21,0.9960703702335852,1.0030114359227218,1.042095971513405,1.015923130769231
2016-10-24,1.0090051423716546,1.0171885235697393,1.0224606342275295,1.0091617470725205
2016-10-25,1.0050999752017586,0.9933096357192073,0.9998360784870765,0.9925719837377849
2016-10-26,0.9775052521884979,0.9893521163581488,0.9940973736841225,0.9905510615606428
2016-10-27,0.9903971192480232,0.9953445493293305,0.9912584357800059,0.9896978703287935
2016-10-28,0.9933613227603028,1.0000251700516805,0.9961730750957907,1.0123370419872457
2016-10-31,0.9984170985375725,0.9863836741792101,1.0008350770188403,0.9977150733795835
2016-11-01,0.981944686027384,0.9988146008793958,0.9979973854045542,0.9886250481477575
2016-11-02,1.0008969639821708,0.9809727118267898,0.9938127194217309,0.9820077065637065
2016-11-03,0.9892812141494491,0.9914530936679626,0.9962980975807717,0.9436187928539561
2016-11-04,0.990985999100126,0.999855687350874,0.9915555085993728,1.00625
2016-11-07,1.0144249496234297,1.0269021803390415,1.0291262279108435,1.0115942194616978
2016-11-08,1.0058870594582647,1.0102105886057713,1.000827525958373,1.0169463689407061
2016-11-09,0.9983792929130718,0.9934219529996845,0.9950388148814192,0.9916277492221242
2016-11-10,0.9721320602714795,0.9710305483720583,0.9755692807146804,0.9806787059587595
2016-11-11,1.0059374264210663,0.9888009100629482,1.0054514525759184,0.9852648513593166
2016-11-14,0.9749146671797956,0.9762075243041954,0.9847509074046411,0.9668963611215685
2016-11-15,1.013243815773975,1.0304450229355975,1.0197470745989965,1.018421923558882
2016-11-16,1.0268881812521207,1.0078972564951054,1.0132496175132564,0.9926621073207025
2016-11-17,0.9996363911495642,1.0088295314155904,1.016596779777856,1.0124635125481696
2016-11-18,1.0010004737889158,0.9861390217221587,0.9952176721705179,0.99346290862159
2016-11-21,1.0151735810723403,1.0113866913646978,1.0084506765968435,1.0405913529462831
2016-11-22,1.0006264532962799,0.9987909620573433,1.0042720606240978,0.9975363717878715
2016-11-23,0.9949016589757654,0.9905241258795964,0.9882199700229031,0.9948134930862477
2016-11-25,1.005034607954374,1.0009067175771917,1.0021522310054243,0.9961933216217584
2016-11-28,0.9980319779518744,1.0086125368399956,1.0013216967452263,1.0002492689877704
2016-11-29,0.9990141254333376,1.003384407260549,1.007919546071476,1.0038202722757155
2016-11-30,0.9915664437729923,0.983394675222282,0.9864134151089166,0.9797302478763072
2016-12-01,0.9906804101992257,0.9866497872226997,0.9824095519366268,0.9719641947637933
2016-12-02,1.0037446619075645,1.0034495896067,1.0008446039488414,1.0026064639896866
2016-12-05,0.9928116497163694,1.0160160159893405,1.016371379888476,1.0175909702323922
2016-12-06,1.007698617462206,0.9955279403680443,0.9955164643523614,0.9989780975900535
2016-12-07,1.0098226242714483,1.0159133949476373,1.0236863715172615,1.0054556219496313
2016-12-08,1.00981723629849,1.0067817022866437,0.994133847439936,1.0081391015211303
2016-12-09,1.0163217603596266,1.0165760738798502,1.01573524695384,1.0064754518047112
2016-12-12,0.9942958291620464,0.9999747139827487,1.0032273055474852,0.9840407503342246
2016-12-13,1.0166813261352536,1.008653509986354,1.0130287861421747,1.0215674710427307
2016-12-14,1.0,1.0012184788710508,0.9952365625530073,0.9991688221954754
2016-12-15,1.0054692259059985,1.0009785451630975,0.9984046578238259,1.0029947675151383
2016-12-16,1.001295082279106,0.9911637673596922,0.9955256713655499,0.9941942688894418
2016-12-19,1.0057773783004993,1.0042994740156723,1.0211878339148102,0.9947442647515409
2016-12-20,1.0026577072784806,1.0027952291191857,0.9987425453738674,0.9987420160808792
2016-12-21,1.0009405994194391,0.9976645676405637,1.0,0.9995801914377427
2016-12-22,0.9934222239421748,0.9958467730463318,1.000157331953271,0.9862231267958407
2016-12-23,1.0019777380565695,0.9982938136858452,0.9951220437211807,0.9988926320461221
2016-12-27,1.006350869099187,1.0020762049550676,1.0006323772107983,1.006310267066861
2016-12-28,0.995736032597246,0.9917882634090824,0.9954172672470881,0.9907634608802056
2016-12-29,0.9997430688177565,0.9971211896891335,0.9985712631191228,0.9951248716237577
2016-12-30,0.9922041903720829,0.9859860610019205,0.9879172319263267,0.9888268584241833
2017-01-03,1.002849250672542,1.0185535589517312,1.007080850675808,1.0157322725145865
2017-01-04,0.9988807640248977,1.000966760355024,0.9955256713655499,1.015659772243199
2017-01-05,1.0050853191306195,1.0090481583210626,1.0,1.0166820790853133
2017-01-06,1.011148294964338,1.0152766979351477,1.008667754667306,1.0227066051662652
2017-01-09,1.00915944709512,1.0006202319482906,0.9968173108713045,1.0120735592877868
2017-01-10,1.0010085319672029,0.997694110277495,0.9996807504387056,0.9955964452266381
2017-01-11,1.0053732034023177,1.003876781626622,1.0091025038053874,1.0139927465057137
2017-01-12,0.9958246273767781,0.9980814842596328,0.9908213369365275,1.004203402465014
2017-01-13,0.9982389679635295,1.0018850389754894,1.001437521454504,1.0135838963769412
2017-01-17,1.0080645192717905,0.9959523444326364,0.9972885722500228,0.9963379070075709
2017-01-18,0.9999166490385574,1.0018145710682427,0.9995203155910458,1.0003909830204665
2017-01-19,0.9982498369003074,0.9951678899274563,0.9967999324454289,0.997107606271226
2017-01-20,1.001836735595961,1.0035466476050237,1.0070626167186831,0.9960015524264629
2017-01-23,1.0006666984394235,1.0177510840040973,1.0035065671812018,1.0148771409408286
2017-01-24,0.9990839854418603,1.005565655260074,1.0088945023765932,1.0034127202659509
2017-01-25,1.0159205753746878,1.0143226335120992,1.0025188526067017,1.0163098174348697
2017-01-26,1.0004923337110228,0.9957878599547593,1.009265038248671,1.0098874584693478
2017-01-27,1.000081900833746,0.9893768842816257,1.0234947012387863,0.995481201954219
2017-01-30,0.9973759974029397,0.9745053612236104,0.9901185447606992,0.9909214929372859
2017-01-31,0.9976979633797234,0.9931074521989328,0.9926301918041736,0.9949611465860787
2017-02-01,1.0609805785324005,0.9986257721228516,0.9834493386753325,1.0223295644850603
2017-02-02,0.9982912843824705,1.0035629505967227,0.9935513952015265,0.9820610968118619
2017-02-03,1.0042791988885853,1.0037067622913403,1.0080734265422875,1.0010700092042193
2017-02-06,1.0093740066221142,0.9998128947312241,0.9993719286024809,1.0082455491905802
2017-02-07,1.0095172085391702,1.0070256617794033,0.9967001712923137,0.9983340753950335
2017-02-08,1.0038775267338163,1.0017473190461508,0.998581126097782,1.0179004935649423
2017-02-09,1.0072259453728793,1.0014597008742194,1.0113671516764056,0.9995529210034184
2017-02-10,0.9977344797737562,1.0050768133432402,0.9990634182388021,1.0003727672608675
2017-02-13,1.0088554827221046,1.0068455358024435,1.011250054761304,0.9989567106497249
2017-02-14,1.012979305334229,1.0014770055353377,1.0037307135504607,0.9985080418088466
2017-02-15,1.003629019216535,0.9982082613462134,0.9993805177022845,0.9969368398832943
2017-02-16,0.9988193515463317,1.0063249323872363,0.9998450645975115,1.002997556909509
2017-02-17,1.0027336901133124,1.0047442658319927,1.0015499682217077,0.997683823899696
2017-02-21,1.0072207218962528,1.0043353411784663,0.9979881471494372,1.0014229162092632
2017-02-22,1.002999234372908,0.9989178714508122,0.9979842161993431,1.01794790593817
2017-02-23,0.9957698917364983,1.0006861271524132,1.004039835798166,0.9944167350285315
2017-02-24,1.0009522038739171,0.9967642188481209,1.0,1.0005910239318037
2017-02-27,1.0019755948223024,1.0007723667556652,0.993964674905108,1.0071618575433867
2017-02-28,1.0004382947837442,0.9926803892681225,0.9961077094260568,0.9936220880104949
2017-03-01,1.020439283617794,1.0146134858401907,1.0150047567128444,1.0138704817551527
2017-03-02,0.9940626595931082,0.9944806462152272,0.985679053239255,0.9951971837461386
2017-03-03,1.0059009113122266,0.9981339609806174,1.0037493641899824,1.0029979746635702
2017-03-06,0.9968522273135153,0.9984320114182658,1.0003112838274233,1.0018225559790415
2017-03-07,1.0012918035754943,1.0049891805253979,1.002022746536797,0.999126801035174
2017-03-08,0.9962728960538598,1.0041591303293584,1.0091613902569905,1.0030589802681942
2017-03-09,0.9976977665290442,1.0039623137290201,0.9959995727611924,1.0037758059557378
2017-03-10,1.003317031729016,1.0054490473579236,1.0030896306109907,1.003978501013509
2017-03-13,1.000431217764437,1.002715657278387,0.9966118000350187,1.0058362493036515
2017-03-14,0.9984914929612382,1.0000946342007262,0.9953639815432732,0.9979942765905039
2017-03-15,1.010576304406217,1.0018684716649824,1.0052786323046037,1.0028710449318308
2017-03-16,1.0016374442033114,1.0018649869896366,0.998301128529059,1.0019324649160288
2017-03-17,0.9950244832909324,1.003935019540852,1.0035581968327878,0.9989284306404589
2017-03-20,1.0105007618609338,0.9956344516947994,1.0009248640587505,1.000715145901463
2017-03-21,0.988547983649174,0.978854312243631,0.9889111427977697,0.9897812849824027
2017-03-22,1.0112986041943999,0.998952393881761,1.0127706501317084,1.0077972784563307
2017-03-23,0.996464465309595,0.985522957594571,0.9975395989735627,0.9995701912621304
2017-03-24,0.9980130144542714,0.9961471367517535,1.0016957288099015,1.005805181722964
2017-03-27,1.001706595757815,1.0062375121786558,1.001846596790124,0.999857567332409
2017-03-28,1.0207268088645158,1.0017205073553648,1.0029186157487777,1.0102621716659408
2017-03-29,1.0022252808001246,1.0127783343288406,1.0027569903224829,1.0062782098715508
2017-03-30,0.9986816122084082,1.0001082823191008,1.0036658137326726,0.9983176304935563
2017-03-31,0.9981241935340289,0.9976668647023452,1.002282786435424,0.9974720806833205
2017-04-03,1.000278368258196,1.0108370582256545,0.9952930037802753,1.0016191199939644
2017-04-04,1.0074461408688755,0.9952537343545941,1.0027460547307805,0.9961343617945907
2017-04-05,0.9948193690925876,0.996213578281636,0.997413587543014,1.000846750888217
2017-04-06,0.9975003415302595,0.9957542390461558,1.0025931193331317,0.9952061475415094
2017-04-07,0.9977724458382538,0.996122599917122,0.9992392364504522,0.9972373804241325
2017-04-10,0.9988140449924553,1.0000727527389583,0.9977161708097881,1.0018468106396277
2017-04-11,0.989243617204091,0.9983267202193863,0.9992370219252792,0.9920590254141605
2017-04-12,1.0012002737709786,1.0011781514887663,0.9961820584918211,0.9975700685759016
2017-04-13,0.9947108607237748,0.9990780170400498,0.9957073764476919,0.9986387519897011
2017-04-17,1.0055299558198108,1.0165257965819752,1.0081602263840106,1.0145634479845287
2017-04-18,0.995557951484617,0.9995819534776608,0.9986255508870561,0.9967473412070055
2017-04-19,0.9963173475259147,1.001661068077212,0.9946474728905337,1.0092933948279386
2017-04-20,1.0125106391452812,1.0041039857669467,1.0070725191956948,1.010754192429769
2017-04-21,0.9988065515901905,1.00182971301145,1.013740510150876,0.9991654381258949
2017-04-24,1.0096295462261504,1.0232094877235036,1.0170180447698547,1.012458296820769
2017-04-25,1.0061960211058345,1.011057510651195,1.0057752516541558,1.0070117824499087
2017-04-26,0.9941188258107951,0.9993465459041139,0.9986749274494419,1.0004778005161514
2017-04-27,1.0007656613432174,1.00289082635428,1.0064866965524586,1.0077783775624778
2017-04-28,0.9990262846169751,1.036271114669717,1.0027830948924443,1.0172647464576454
2017-05-01,1.0203968916596335,1.0072961111301664,1.0138768685519153,1.0147088652246257
2017-05-02,1.0063446643130112,1.0042407650594634,0.9984151862755639,1.002098858620674
2017-05-03,0.9969493540326887,1.0115664702292206,0.996825341308463,0.9935855739860294
2017-05-04,0.9963960586250471,1.004983598452752,0.9960914473549637,0.993741785367422
2017-05-05,1.0165836537392055,0.9951377453885744,1.002761253860854,0.9959562414601428
2017-05-08,1.027188425256674,1.0077335249224297,0.9991304937196411,1.005457887198553
2017-05-09,1.0064048853011078,0.9977202129644038,1.0014504917903453,0.996160452749377
2017-05-10,0.9952593950547158,0.9963633735672434,1.0039106860517903,0.9987373537676063
2017-05-11,1.008648312630272,1.0019595027274215,0.9877362799129094,0.9983365492604688
2017-05-12,1.0139656319707497,1.0017408070511278,0.9988314352039459,1.001932877989404
2017-05-15,0.9974374824815829,1.0052134111595856,1.0007312957087395,0.9990687155049728
2017-05-16,0.9985228259188726,1.0063174786492113,1.020135258375437,0.9972701045706093
2017-05-17,0.9664243843415168,0.9752067815482501,0.9721941955225935,0.9670851046006483
2017-05-18,1.0152412179700498,1.0115482428152296,1.003408357880482,1.0193993640566368
2017-05-19,1.0034089748515986,1.0040527391216538,0.9997046669576825,1.002708885203606
2017-05-22,1.0060760944214828,1.0084045940792432,1.0112275812903653,1.0012157706499496
2017-05-23,0.9987661406985473,1.0073896567545548,1.0033601608485097,0.9988532245394892
2017-05-24,0.9970090572755059,1.0064712115624688,1.0013103814793243,1.0133044229544743
2017-05-25,1.0034563650308168,1.0152676087627883,1.0123601285019685,1.0127966814821168
2017-05-26,0.9983103008484534,1.0019906275592487,1.004883596457185,1.0011187022385435
2017-05-30,1.0003905800378192,1.004539547419526,1.0064323185596387,1.001643331307325
2017-05-31,0.9940781999619731,0.9887076075505818,0.991904445851189,0.9939624755885788
2017-06-01,1.0027493978380924,1.002166145381187,1.0037228238100129,1.0004621153886517
2017-06-02,1.0148191937833553,1.0089456165185922,1.0236805142276895,1.0137266680771244
2017-06-05,0.9902219103934753,1.0082821004497442,1.0072463348036138,1.0001302258959037
2017-06-06,1.0033781850428591,0.992772053868539,1.003320392962374,0.99466245542334
2017-06-07,1.0059566074319832,1.0044748404811494,0.9982074185689775,1.0020286434399401
2017-06-08,0.997554289681222,1.0025179633769283,0.9939217846929379,1.0103840912481745
2017-06-09,0.9612232479120186,0.9658535535311273,0.9773454194862579,0.966970455893005
2017-06-12,0.9761041878400909,0.9927039650506223,0.9923208048919228,0.9922459628778356
2017-06-13,1.008045647201838,1.0111358571775793,1.0124677989748896,1.0150902113299622
2017-06-14,0.9902449550513668,0.997230948255147,0.9946213023461768,0.9971463165650665
2017-06-15,0.9940065377788221,0.991112360731285,0.9947346660623879,0.9970050116472546
2017-06-16,0.9860004913854283,0.9973151415082405,1.0014305865112851,1.0056074498209455
2017-06-19,1.0286075201066276,1.0187171098099597,1.0124286142857142,1.014803478590039
2017-06-20,0.9909115687006034,0.9929598900788615,0.9864540855176767,0.9959442989449958
2017-06-21,1.0059306256785954,1.0092780650238362,1.0051493774767915,1.0109031461412152
2017-06-22,0.9983547678876662,0.997540273103879,0.9998577629084002,0.9966863102673948
2017-06-23,1.0044633247111403,1.008881087212499,1.0135211638621928,1.0108866562276397
2017-06-26,0.9968554005800889,0.9862053183778378,0.9904507792508185,0.9904558526266138
2017-06-27,0.9856671862592902,0.9738099462587303,0.9812845594964491,0.9804024085006163
2017-06-28,1.0146107706007312,1.014191250966483,1.008524837574409,1.0176650482445868
2017-06-29,0.9852567443563499,0.9758636325305279,0.9812320208639532,0.9856433572943305
2017-06-30,1.0023664463847797,0.9901284627015181,1.006424324906536,0.9996027740811668
2017-07-03,0.996389362688811,0.9889626531304709,0.9889742927607716,0.9831103254235084
2017-07-05,1.0041114703832752,1.0144764769403387,1.0133490395584288,1.0128680394130316
2017-07-06,0.9905614543843836,0.9944938413762439,0.9926172266179145,0.9898896565089707
2017-07-07,1.010159020812976,1.0131246897768262,1.0129794224879685,1.0176051261709724
2017-07-10,1.0061035167341146,1.0111148180362295,1.007486380758514,1.0136027335762978
2017-07-11,1.0032400455430863,1.0013889308964976,1.0001428265157406,1.0115309706840392
2017-07-12,1.0014430426815297,1.0147727527455792,1.0165738538812361,1.023378565765993
2017-07-13,1.0139289071658808,1.003528131061761,1.008713914020691,1.0022655822126716
2017-07-14,1.0085943626285614,1.0093226247431384,1.0140727607944584,1.0044581566136555
2017-07-17,1.0034890299545305,0.9973116800103733,1.0078318082966722,0.998499687450774
2017-07-18,1.0034768922636652,1.012565334494358,0.9993184048893908,1.019595599313732
2017-07-19,1.0062633394687721,1.0056867525000186,1.007639808691413,1.0078594989078993
2017-07-20,0.9954972322739443,0.9971778564433995,1.0048740860428638,1.0023760204848058
2017-07-21,0.9995344419192349,1.0049268800100757,0.9942064134437294,0.999392171636736
2017-07-24,1.0121114790148005,1.007626571691045,0.9974250847347189,1.009548178962703
2017-07-25,1.0042738445466197,0.9697655770613556,1.008016358913488,0.9956626445783133
2017-07-26,1.0047139058297139,0.9969495908663144,0.9981129667579737,1.0019966239230194
2017-07-27,0.9811025096590801,0.9855349639443125,0.9879811078468153,1.029164911363052
2017-07-28,0.992959630618486,1.0079649731663392,0.998359718515051,1.0117929768623213
2017-07-31,0.9943946688963211,0.9899843311317266,0.9928805586955016,0.9794723510490987
